Area,Oxygen,Temperature,Humidity,Fire Occurrence
2221,98,10,40,0
1254,21,47,90,1
4210,67,7,79,1
8293,2,15,21,1
726,58,9,84,1
3929,1,46,74,1
8653,50,43,62,0
9300,41,16,81,1
6696,89,39,97,1
1244,20,11,89,1
7260,86,22,5,0
275,45,53,56,0
6544,87,64,45,0
133,82,99,78,1
1749,45,97,35,1
4029,21,10,68,0
9325,17,51,78,1
5353,33,2,38,0
6479,62,9,44,0
2176,18,69,31,1
2909,40,81,58,1
1833,54,99,61,1
964,25,98,73,1
9414,6,67,18,1
4432,76,73,86,1
9966,34,91,22,1
7230,99,28,91,1
2770,58,79,84,1
2001,94,46,61,0
2149,1,11,29,1
64,86,8,45,0
215,38,21,26,0
1190,46,31,41,0
5365,26,6,54,0
6211,11,48,39,1
1394,20,78,85,1
528,63,70,20,0
3274,86,14,78,1
6352,93,36,96,1
6352,73,59,28,0
3582,49,96,89,1
1714,21,26,67,0
5741,49,1,43,0
851,99,13,34,0
3836,52,62,63,0
5588,16,92,34,1
5389,36,90,100,1
2205,45,58,31,0
8106,98,49,30,0
23,91,59,60,0
1067,10,78,52,1
1520,25,41,17,0
6553,94,74,66,0
6636,31,1,70,0
2166,75,71,26,0
3980,62,15,37,0
7488,18,56,63,1
4738,64,9,81,1
9710,38,26,77,1
9168,36,5,87,1
3552,48,66,33,0
6364,1,36,79,1
8454,95,2,87,1
54,57,73,28,0
4783,12,47,54,1
8840,92,11,53,0
248,3,48,17,1
3641,49,44,33,0
6356,49,42,59,0
3231,27,52,25,0
9590,76,64,44,0
7664,32,59,81,1
6217,83,53,44,0
5363,99,39,67,0
474,79,74,5,0
6750,22,4,73,1
8372,9,32,98,1
313,94,94,98,1
13,17,29,36,1
4628,81,44,28,0
9226,14,95,22,1
2805,57,91,70,1
3174,78,25,80,1
4828,44,51,14,0
7434,48,2,63,0
7743,57,65,80,1
4722,17,12,25,1
6559,59,46,87,1
408,94,77,33,0
3471,59,31,82,1
6046,4,83,62,1
5503,65,99,68,1
1014,74,4,10,0
2042,90,17,41,0
4542,42,86,75,1
2829,39,9,29,0
4996,71,66,27,0
707,13,90,18,1
5301,8,82,64,1
3170,47,87,9,1
9493,16,65,59,1
1133,39,96,94,1
5086,80,13,78,1
6091,41,67,81,1
4169,8,33,54,1
5225,3,29,46,1
9347,18,47,11,1
7691,12,90,69,1
8869,22,78,14,0
9505,58,4,95,1
1403,1,44,38,1
3281,90,64,79,1
3592,17,81,23,1
4531,42,50,20,0
5485,94,86,52,1
7475,81,94,98,1
4378,36,22,41,0
6884,35,13,44,0
4646,78,30,91,1
5091,45,50,4,0
2361,54,9,15,0
3079,14,22,21,1
7163,88,37,3,0
8274,86,16,75,1
1590,54,49,26,0
6127,35,76,57,0
4063,37,78,70,0
8670,66,79,56,0
780,59,56,41,0
9130,81,72,4,0
1676,11,79,63,1
5630,75,31,37,0
5264,60,49,38,0
34,38,80,68,0
1432,9,27,41,1
8491,66,26,74,1
245,16,38,79,1
8059,70,41,28,0
4054,80,9,7,0
7110,5,34,48,1
7777,90,67,39,0
4174,68,41,41,0
192,97,62,56,0
7248,51,51,92,1
9752,3,97,19,1
1049,16,38,39,1
9668,59,76,69,0
9380,23,59,71,1
7151,9,91,14,1
4667,78,11,89,1
4615,57,1,44,0
8063,95,53,83,1
7374,5,40,22,1
5321,47,33,19,0
2839,75,95,84,1
6877,33,82,22,1
6910,19,83,81,1
46,35,59,24,0
3063,66,3,86,1
906,81,40,73,1
2956,35,26,7,0
6554,23,45,50,0
9645,59,59,71,1
8260,36,87,59,1
9304,42,2,91,1
3554,47,64,17,0
7638,91,73,79,1
5230,83,33,4,0
9289,55,27,31,0
3340,74,44,27,0
5466,68,4,78,1
8834,63,54,36,0
3163,9,100,43,1
4357,62,5,19,0
7247,88,47,7,0
7275,82,100,67,1
3570,5,10,11,1
5932,40,16,6,0
7977,12,33,81,1
3369,48,95,11,1
356,81,36,71,1
7124,12,8,50,1
8555,10,93,69,1
8292,76,5,26,0
6973,77,28,58,0
4536,66,86,4,1
3031,17,15,13,1
7349,92,41,48,0
4369,72,26,50,0
1825,12,25,39,1
7262,4,71,97,1
4673,35,24,82,1
5248,4,9,89,1
7868,68,93,50,1
7361,9,93,7,1
1160,57,71,76,1
8803,65,30,40,0
7934,36,42,85,1
6515,78,16,47,0
851,53,4,56,0
1777,71,61,90,1
5095,44,8,38,0
2576,69,46,2,0
1930,68,7,12,0
8426,16,9,28,1
9521,10,61,33,1
8821,21,96,86,1
4594,28,9,20,0
8891,66,42,36,0
3888,15,51,33,1
6185,21,53,13,0
416,10,45,67,1
7974,50,31,10,0
6939,7,11,46,1
3913,62,13,91,1
2299,60,81,17,1
827,67,24,39,0
2960,65,6,82,1
3180,50,36,62,0
388,5,7,49,1
7274,100,21,98,1
8334,15,54,96,1
9779,49,81,72,1
1226,87,52,32,0
2233,29,15,90,1
3141,94,78,54,0
8251,54,73,97,1
2744,80,85,98,1
6953,12,28,93,1
8180,47,41,91,1
2022,77,81,21,1
9060,13,38,17,1
1982,23,11,38,0
4703,18,45,55,1
3255,85,41,43,0
6945,69,58,81,1
3025,71,42,95,1
171,69,64,41,0
6498,93,48,28,0
6667,44,70,12,0
2329,29,21,9,0
4946,72,28,89,1
2942,81,55,35,0
9635,86,13,81,1
1814,99,3,31,0
8152,37,57,33,0
8582,41,58,7,0
3556,39,11,7,0
6476,28,88,15,1
6694,49,75,45,0
8906,43,96,73,1
2144,33,69,26,0
2842,34,78,45,0
4635,1,73,53,1
9013,13,6,47,1
4413,66,42,45,0
923,5,23,60,1
3666,46,55,96,1
7762,68,88,1,1
6951,38,2,68,0
4020,22,86,63,1
2660,11,59,72,1
6761,3,46,76,1
7626,73,88,63,1
4953,36,8,3,0
5090,78,11,58,0
9412,7,8,82,1
1073,28,23,7,0
5904,3,8,3,1
9534,76,11,65,0
8011,53,60,91,1
4221,5,42,1,1
2481,85,44,44,0
2462,80,96,65,1
3834,77,21,65,0
9236,71,57,73,1
3168,19,30,91,1
5414,49,93,50,1
6597,61,49,29,0
6673,90,16,10,0
2915,93,38,60,0
9578,17,87,66,1
4923,63,7,39,0
6107,57,55,66,0
3366,30,5,9,0
8228,27,79,50,0
6859,61,25,54,0
8389,29,4,52,0
6813,12,90,12,1
2091,54,80,28,0
1092,57,68,68,0
1404,45,73,64,0
1263,24,35,80,1
6198,54,37,25,0
8019,45,21,83,1
5342,29,31,25,0
4451,100,99,4,1
7522,39,54,89,1
9289,44,45,25,0
979,55,8,89,1
5030,82,7,23,0
5729,29,10,94,1
35,92,37,78,1
9924,98,62,34,0
6828,23,92,91,1
6520,19,94,80,1
8980,82,92,40,1
8903,11,85,57,1
6768,20,51,78,1
3409,92,98,35,1
2524,94,93,100,1
4804,58,9,93,1
5066,80,96,95,1
7775,72,85,24,1
5971,29,29,43,0
8808,55,44,81,1
6361,1,23,66,1
6054,79,22,9,0
5594,84,83,53,1
2375,42,71,32,0
3697,62,53,71,1
2938,93,5,38,0
8630,38,25,100,1
7719,55,83,63,1
7707,59,82,10,1
5236,57,65,22,0
2043,68,96,75,1
7616,86,24,15,0
1983,98,6,81,1
1777,33,38,75,1
2422,21,5,3,0
7375,84,96,25,1
3683,23,18,7,0
151,93,94,19,1
5948,54,9,78,1
9291,10,73,5,1
9969,35,63,48,0
1196,45,1,57,0
5215,8,66,70,1
156,24,23,51,0
3642,13,15,14,1
1442,90,53,49,0
3904,28,87,69,1
56,12,66,69,1
6722,2,60,50,1
364,61,36,89,1
6642,1,61,60,1
7644,54,83,16,1
5176,5,48,92,1
3876,96,11,29,0
9504,87,21,64,0
214,99,3,19,0
7450,42,91,90,1
6753,55,22,64,0
7519,45,29,49,0
5506,55,29,72,1
4985,39,52,34,0
7670,25,65,23,0
3117,6,44,67,1
3904,24,49,30,0
236,37,62,14,0
5041,36,52,11,0
1684,28,56,45,0
9509,45,88,16,1
9224,26,48,98,1
8248,35,46,77,1
7379,75,66,59,0
9939,69,17,16,0
9385,41,7,68,0
9066,53,84,28,1
5104,33,2,3,0
3010,5,99,49,1
6179,47,13,48,0
517,37,35,28,0
929,17,68,7,1
8589,72,29,25,0
658,29,38,52,0
5818,20,89,68,1
3560,73,97,97,1
6334,43,51,72,1
2982,8,4,5,1
6622,77,79,83,1
9567,100,41,74,1
7329,21,22,78,1
9854,20,21,44,0
5194,25,7,11,0
5791,59,24,49,0
4009,67,22,85,1
1643,99,74,56,0
4033,73,94,81,1
9969,34,41,39,0
5447,62,30,51,0
5260,35,82,39,1
9713,18,57,60,1
3724,53,31,20,0
2816,75,58,66,0
9566,18,53,30,1
3030,66,72,59,0
5124,59,69,16,0
1146,73,25,27,0
3859,9,100,18,1
3696,78,91,65,1
8976,62,14,27,0
2876,89,63,100,1
5506,54,4,47,0
3877,23,45,88,1
1374,45,92,90,1
3657,92,14,4,0
1261,36,58,8,0
4917,7,21,15,1
3121,55,88,32,1
6228,52,1,57,0
5262,62,91,88,1
4809,4,19,69,1
8796,39,47,68,0
1440,56,26,74,1
4952,7,24,17,1
6636,9,15,94,1
8847,60,15,54,0
4751,97,84,48,1
8642,83,99,91,1
875,14,92,88,1
6153,75,54,21,0
1059,27,20,20,0
5620,35,16,14,0
2528,64,24,8,0
3393,82,40,9,0
1090,27,57,41,0
3258,9,55,21,1
2206,1,38,71,1
7702,54,67,14,0
7554,79,32,55,0
8838,25,56,8,0
2698,39,4,29,0
7972,58,64,20,0
335,1,33,75,1
6889,80,51,76,1
9364,19,77,72,1
6630,84,81,79,1
6084,86,92,70,1
3608,66,25,81,1
1047,92,1,82,1
8293,14,2,71,1
7065,5,95,50,1
1839,75,51,85,1
6398,47,53,40,0
5643,98,37,22,0
2487,25,96,38,1
1469,4,74,91,1
8166,100,77,2,0
3098,4,8,88,1
8628,31,2,64,0
4555,45,18,59,0
4968,82,11,46,0
7403,98,79,61,0
1408,94,95,76,1
8124,54,3,70,0
1379,51,20,64,0
7495,9,59,10,1
4070,67,25,29,0
9136,37,92,69,1
402,31,27,92,1
819,27,10,90,1
2831,49,35,66,0
4233,56,59,56,0
4761,48,89,73,1
5570,54,83,89,1
9205,37,76,10,0
7146,66,39,48,0
7419,53,54,44,0
5271,47,99,53,1
1741,97,70,75,1
3624,37,89,66,1
2931,45,57,67,0
9048,55,29,39,0
7767,19,28,54,1
4817,51,13,28,0
6060,94,44,27,0
7738,85,91,98,1
9623,32,24,59,0
2662,22,60,57,0
7305,6,31,4,1
1144,28,99,56,1
2680,76,54,97,1
4643,68,79,45,0
7423,1,65,50,1
5462,56,96,13,1
8435,31,11,23,0
9120,47,19,94,1
4334,14,77,98,1
1395,89,41,75,1
300,92,57,19,0
3895,38,47,40,0
3716,77,19,47,0
9861,42,25,86,1
9045,3,81,14,1
4470,53,78,50,0
4475,25,3,17,0
7210,37,50,66,0
2159,14,6,47,1
6307,1,55,53,1
8877,53,41,62,0
7103,43,23,86,1
8251,47,60,60,0
1697,90,46,71,1
5063,21,64,29,0
4131,94,99,67,1
8038,73,97,69,1
4156,60,79,48,0
6961,54,64,33,0
1714,83,59,39,0
5556,60,35,33,0
4346,23,73,24,0
7281,74,21,5,0
9789,1,27,27,1
790,50,76,65,0
9573,10,99,29,1
1541,12,9,62,1
2778,52,43,8,0
2126,90,58,94,1
7506,58,2,6,0
4329,46,99,17,1
8050,77,71,79,1
9335,96,97,71,1
2207,25,24,6,0
5913,43,14,18,0
4607,13,9,42,1
7018,64,92,56,1
9212,9,82,92,1
1182,37,18,59,0
7647,100,59,83,1
9051,100,47,22,0
6162,54,16,89,1
947,98,84,65,1
8477,80,45,68,0
9656,18,13,7,1
2261,13,26,74,1
7370,26,51,32,0
2039,6,79,61,1
8179,22,54,68,0
7632,88,32,95,1
4609,6,50,9,1
5610,74,34,26,0
6626,87,90,41,1
3868,66,81,52,1
9352,50,31,54,0
973,98,70,34,0
7580,72,65,21,0
8815,68,87,49,1
5323,84,84,65,1
3595,23,39,10,0
2260,30,5,51,0
1252,17,1,99,1
8136,5,24,13,1
4129,42,84,16,1
3518,99,54,9,0
2970,87,11,70,0
9348,28,35,48,0
1549,42,28,70,0
2516,80,36,68,0
6940,5,7,26,1
712,31,24,77,1
4820,99,67,82,1
7513,56,56,8,0
3923,84,15,49,0
4773,28,50,84,1
5140,68,49,72,1
2731,86,2,33,0
795,81,33,37,0
7150,4,19,6,1
4852,61,36,76,1
7622,70,92,80,1
8772,65,72,38,0
810,24,70,93,1
5207,46,42,15,0
2696,61,40,10,0
8011,7,18,87,1
2913,23,29,13,0
1330,78,41,40,0
4651,77,44,96,1
4355,20,91,40,1
4760,84,7,62,0
2866,38,34,91,1
6374,83,8,3,0
2187,58,88,4,1
6117,23,46,72,1
4436,52,69,37,0
8197,7,74,7,1
461,44,42,63,0
5318,90,23,48,0
8251,17,41,64,1
2362,14,17,97,1
5802,55,25,74,1
8442,14,33,29,1
3118,76,12,85,1
6258,81,26,90,1
3367,10,33,83,1
6997,32,41,80,1
6501,19,100,65,1
6996,90,9,43,0
7938,27,7,78,1
8382,14,31,100,1
8576,71,12,26,0
725,97,34,65,0
8563,46,37,81,1
9768,20,77,97,1
7203,22,94,100,1
9290,40,79,48,0
1906,19,92,98,1
1089,59,1,30,0
4003,70,11,24,0
8106,29,93,35,1
9814,50,4,77,1
103,35,47,4,0
9158,25,56,48,0
590,8,24,34,1
9938,17,19,55,1
7598,14,62,97,1
8977,2,86,78,1
1889,14,70,40,1
491,39,8,100,1
4117,50,13,24,0
8753,32,25,24,0
840,99,64,72,1
6303,31,68,31,0
1401,94,26,10,0
2114,91,62,45,0
7405,11,57,37,1
6,72,38,94,1
6117,36,82,49,1
1150,46,78,12,0
3517,40,6,99,1
3955,34,25,78,1
7902,92,88,94,1
7822,14,81,72,1
2953,51,52,54,0
7669,89,75,35,0
6467,8,48,93,1
2038,34,91,97,1
3048,6,18,1,1
9681,26,14,2,0
6041,26,93,90,1
9172,32,77,33,0
7571,79,34,35,0
9101,100,15,87,1
6582,25,5,7,0
5962,83,93,18,1
622,78,35,31,0
4729,40,33,9,0
6821,22,61,45,0
7988,42,95,7,1
8709,84,98,33,1
1143,22,71,67,0
8242,6,40,50,1
8799,83,51,13,0
5879,9,15,67,1
7943,74,100,48,1
3988,20,56,44,0
5161,74,51,71,1
575,30,20,100,1
6659,8,37,66,1
4892,2,87,74,1
9330,78,88,2,1
7049,21,3,78,1
2125,7,5,48,1
9718,55,65,88,1
1142,94,5,41,0
5404,91,71,55,0
8316,92,43,82,1
9858,7,58,96,1
3789,7,68,74,1
2555,83,22,12,0
2997,3,41,24,1
9452,38,10,2,0
7848,28,20,94,1
9083,71,53,44,0
7118,16,46,59,1
7751,94,89,29,1
404,100,2,68,0
8042,31,4,32,0
8359,9,34,54,1
702,15,36,28,1
3125,3,97,54,1
4897,81,68,64,0
6823,61,48,50,0
8414,38,36,10,0
7888,63,94,4,1
333,29,10,32,0
9397,27,13,87,1
6878,2,19,90,1
3954,95,24,40,0
7774,22,48,30,0
6943,59,7,79,1
824,18,19,30,1
848,47,83,26,1
2093,84,58,48,0
6529,98,12,7,0
989,79,17,21,0
9608,91,36,39,0
7501,20,95,71,1
1940,48,30,42,0
8464,25,38,64,0
5533,63,68,83,1
8682,95,86,15,1
8276,4,60,66,1
7713,16,44,64,1
869,47,51,38,0
6166,5,62,69,1
4022,82,83,31,1
4367,39,45,76,1
3126,20,64,28,0
2259,56,56,68,0
3234,43,14,58,0
5920,20,69,91,1
4804,72,20,8,0
345,69,27,34,0
2515,90,61,96,1
4824,1,92,94,1
7313,48,55,58,0
6634,38,28,17,0
9077,5,59,38,1
225,40,61,27,0
521,16,77,54,1
7841,44,74,76,1
3818,19,51,18,1
8807,77,75,60,0
4097,89,77,64,0
4120,45,38,96,1
8219,47,78,75,1
8385,65,52,78,1
2037,35,61,94,1
9007,67,59,93,1
6336,77,33,25,0
6351,42,28,17,0
1396,51,85,40,1
8655,98,84,73,1
3159,83,60,81,1
7648,91,94,53,1
2718,12,87,17,1
9845,68,40,9,0
9575,74,63,90,1
8452,4,64,72,1
4511,91,93,26,1
3793,85,62,9,0
352,97,69,26,0
8081,53,79,14,0
4856,61,55,25,0
4563,23,55,64,0
7246,45,28,36,0
9673,3,87,7,1
7247,70,62,22,0
2001,89,62,27,0
7473,5,12,30,1
8007,93,12,96,1
1063,39,63,38,0
3274,44,60,68,0
849,21,79,77,1
2307,51,91,38,1
1600,33,75,69,0
9443,94,92,87,1
7059,84,20,45,0
3327,25,56,80,1
3973,93,72,50,0
2834,95,48,2,0
8182,27,32,4,0
1655,69,78,48,0
6890,4,87,8,1
3841,15,98,99,1
5653,54,90,93,1
989,53,88,53,1
4121,42,70,5,0
3580,48,71,97,1
1195,18,51,35,1
196,59,100,39,1
1361,2,25,15,1
6514,98,32,84,1
829,4,13,12,1
3545,100,37,62,0
9568,10,87,77,1
2475,37,26,10,0
8153,25,2,67,0
6804,73,14,28,0
2781,21,50,23,0
8418,56,86,70,1
3901,55,92,51,1
5725,23,6,100,1
5413,57,17,12,0
1156,33,72,73,1
465,3,29,4,1
5707,32,87,26,1
6270,92,39,5,0
7109,50,50,56,0
6005,63,49,74,1
6920,76,95,12,1
3095,66,25,23,0
4501,51,46,95,1
9066,70,44,17,0
5093,29,44,72,1
9539,32,32,8,0
9652,57,99,75,1
3765,59,39,8,0
172,61,16,73,1
4994,63,27,83,1
6793,22,49,90,1
9739,97,93,98,1
7674,52,21,40,0
2896,99,94,97,1
5591,20,36,42,0
8467,82,11,68,0
3826,82,44,24,0
3398,25,86,5,1
3824,12,85,80,1
8546,11,47,18,1
3490,45,45,56,0
9015,28,15,63,0
8885,92,32,2,0
7094,75,63,98,1
7998,21,25,25,0
3697,27,74,91,1
5129,53,82,100,1
2428,45,95,22,1
621,60,90,35,1
1021,78,94,86,1
5790,37,84,35,1
6513,13,48,36,1
67,1,100,67,1
4060,44,71,29,0
5519,20,20,4,0
2540,14,79,95,1
1852,45,35,85,1
4667,79,15,41,0
2004,81,10,60,0
4886,50,39,50,0
6671,7,83,4,1
9100,73,72,47,0
5549,38,30,66,0
2019,4,73,1,1
2430,100,1,92,1
3829,5,15,59,1
7687,88,100,32,1
5357,53,5,55,0
1414,3,39,41,1
8199,31,12,10,0
3518,50,16,44,0
789,32,95,52,1
6408,84,56,82,1
840,93,60,5,0
5781,39,17,63,0
6075,14,8,37,1
5582,90,59,22,0
2481,45,13,29,0
204,73,52,68,0
2582,75,94,5,1
6330,6,89,71,1
4678,22,97,46,1
5975,80,68,48,0
1884,27,68,13,0
9351,64,100,53,1
9091,71,94,34,1
2084,20,13,62,0
3447,57,82,10,1
1999,92,59,61,0
3380,82,79,62,0
1958,41,67,45,0
95,41,54,70,0
7381,93,36,84,1
8924,75,63,21,0
9561,57,88,81,1
5569,53,64,74,1
3790,6,65,37,1
9385,47,55,45,0
8042,88,37,47,0
3027,96,19,47,0
878,80,80,14,0
365,100,63,60,0
6170,70,10,68,0
236,29,69,68,0
2254,72,88,6,1
3347,46,97,8,1
505,100,46,94,1
6338,30,67,43,0
2590,55,90,87,1
5027,53,60,78,1
8743,97,84,7,1
6349,77,17,12,0
1000,37,88,22,1
7111,1,36,99,1
2862,40,20,74,1
3409,44,16,64,0
4492,14,16,30,1
7701,37,70,82,1
1707,31,56,67,0
7129,62,10,9,0
4365,6,39,43,1
1428,15,52,19,1
393,92,19,86,1
1372,72,82,50,1
293,62,51,53,0
4869,10,21,82,1
643,16,44,12,1
8478,34,100,15,1
8911,22,33,12,0
3292,64,49,35,0
3754,42,73,12,0
941,10,59,55,1
9724,3,45,85,1
4332,45,1,44,0
5272,4,87,36,1
5986,12,14,58,1
2401,58,38,39,0
3626,3,12,2,1
1639,35,23,34,0
8004,28,59,56,0
4684,30,70,63,0
7643,62,3,56,0
4213,58,87,47,1
1868,52,55,24,0
624,18,85,45,1
3041,71,33,74,1
1921,62,71,80,1
5877,65,84,74,1
6176,10,25,2,1
6061,16,54,26,1
3680,96,19,87,1
6759,38,42,80,1
2008,74,8,29,0
6829,68,47,30,0
168,1,11,83,1
3352,63,3,66,0
3791,97,79,21,0
6645,87,14,10,0
7945,69,33,60,0
5297,52,24,46,0
6411,23,42,81,1
3791,10,40,94,1
545,57,91,14,1
3292,21,66,75,1
5207,3,87,60,1
4269,84,38,54,0
1489,59,38,1,0
4049,75,34,38,0
8205,64,58,63,0
8514,78,59,52,0
9906,58,90,28,1
7638,56,30,92,1
9617,43,15,19,0
3161,38,49,85,1
2344,75,17,58,0
1097,90,9,19,0
1079,67,7,38,0
6830,45,51,37,0
8319,19,15,48,1
4492,18,71,6,1
3620,97,20,10,0
5217,61,27,53,0
5600,25,95,46,1
383,38,66,70,0
1642,30,16,63,0
9960,59,63,52,0
2420,96,57,95,1
874,29,77,82,1
1731,21,22,87,1
8491,22,7,76,1
3056,82,70,76,1
421,34,5,39,0
8355,60,31,78,1
2634,48,2,6,0
2444,13,24,94,1
3512,43,64,78,1
2398,34,35,40,0
2402,98,18,64,0
6930,1,79,24,1
7296,53,28,80,1
8894,20,1,57,0
6169,74,82,41,1
8338,23,34,24,0
3018,100,50,57,0
1999,100,62,46,0
7106,44,63,16,0
2634,53,21,22,0
9370,100,88,50,1
8990,96,6,24,0
4832,81,37,21,0
8009,25,15,54,0
5471,13,9,38,1
802,76,47,4,0
77,90,18,8,0
7044,23,20,39,0
6977,72,11,6,0
7472,46,51,38,0
1037,9,22,70,1
9904,1,22,32,1
2524,61,94,61,1
4001,39,47,34,0
6866,66,35,49,0
8232,67,86,56,1
1729,52,80,7,0
6574,80,42,1,0
5700,11,15,63,1
3436,88,62,31,0
521,63,92,57,1
9092,6,5,93,1
1719,95,10,4,0
1019,58,11,64,0
5266,29,25,57,0
8707,100,24,21,0
7062,23,21,7,0
2189,71,87,89,1
3873,66,89,38,1
7846,36,79,69,0
985,62,62,13,0
7338,41,48,35,0
2069,44,58,76,1
4966,7,85,22,1
7118,39,43,20,0
5939,18,16,86,1
6510,95,71,21,0
2989,49,12,56,0
555,37,22,28,0
9804,10,1,68,1
7986,95,8,74,1
3453,46,96,67,1
8740,59,26,39,0
5326,56,75,21,0
2909,9,71,61,1
889,8,29,19,1
6391,10,6,10,1
8532,68,23,92,1
841,13,5,95,1
9291,54,36,89,1
5087,69,40,53,0
905,19,13,28,1
7795,74,40,58,0
6846,7,67,100,1
1030,85,69,88,1
3871,2,60,33,1
556,85,72,20,0
4775,55,9,59,0
2340,44,96,75,1
4363,12,72,60,1
9741,58,100,85,1
4584,53,43,66,0
9413,37,26,21,0
9077,35,53,14,0
2425,99,87,67,1
837,87,9,31,0
1508,14,78,69,1
3405,65,86,90,1
4709,18,14,85,1
8079,9,73,35,1
4274,83,64,38,0
6864,10,36,44,1
720,42,69,54,0
960,22,95,14,1
8514,33,24,58,0
9756,86,37,24,0
2191,51,7,14,0
1892,76,70,18,0
4889,15,27,70,1
2506,76,18,99,1
5521,89,95,81,1
6626,34,76,34,0
8799,84,26,78,1
1593,19,82,96,1
1938,79,72,76,1
7287,61,34,18,0
9768,4,37,69,1
5016,26,86,98,1
4607,32,17,67,0
9558,7,20,44,1
1872,20,28,9,0
609,33,96,8,1
7547,20,25,100,1
7832,7,60,50,1
1488,99,37,29,0
3777,63,86,93,1
3308,23,30,15,0
9738,67,64,41,0
6335,97,30,8,0
9210,60,84,54,1
7225,41,55,89,1
2701,43,87,95,1
9078,75,83,73,1
6833,39,8,46,0
5762,8,76,85,1
4406,14,21,86,1
26,31,6,9,0
6552,88,86,45,1
6106,37,97,26,1
4815,71,62,6,0
7390,28,60,96,1
7076,57,49,57,0
5767,45,43,31,0
3188,51,11,53,0
4269,54,1,81,1
9008,33,21,16,0
4,46,91,91,1
9323,59,58,49,0
3590,92,80,69,0
2507,42,40,8,0
2914,17,95,88,1
793,12,26,100,1
3078,63,93,61,1
8587,65,35,42,0
1431,66,86,95,1
8029,77,88,19,1
492,84,47,24,0
5515,40,46,68,0
5134,23,62,100,1
7371,36,77,53,0
5000,94,14,18,0
813,77,84,12,1
2501,9,28,45,1
4051,83,73,61,0
8443,47,7,75,1
4601,25,56,63,0
9346,22,25,8,0
2763,74,31,2,0
5969,20,98,19,1
2131,35,9,58,0
9375,16,46,41,1
8011,60,97,57,1
6118,60,30,24,0
3034,77,28,34,0
7511,15,49,90,1
2237,61,76,5,0
8474,84,2,6,0
1162,17,1,34,1
223,81,45,50,0
1085,81,59,73,1
9843,50,39,14,0
6314,40,30,59,0
876,25,17,48,0
721,84,70,25,0
9932,17,82,97,1
7318,97,16,46,0
5741,90,45,98,1
910,12,92,33,1
9843,73,95,84,1
7811,1,11,75,1
1726,100,48,33,0
3617,26,84,88,1
8304,35,93,93,1
1523,45,15,9,0
698,100,83,43,1
6168,97,89,12,1
9380,65,17,36,0
6137,85,78,80,1
871,57,99,8,1
1024,78,39,98,1
5354,48,12,54,0
7229,78,97,54,1
9967,98,69,94,1
6761,55,87,14,1
1478,80,26,51,0
2697,22,96,51,1
9276,28,68,70,0
1709,42,3,7,0
5494,63,94,50,1
3999,35,33,2,0
7419,21,42,80,1
8058,75,82,9,1
4808,76,68,20,0
5635,51,9,95,1
6501,11,98,8,1
9915,1,19,83,1
7292,9,74,25,1
2092,22,74,85,1
3866,75,44,33,0
5526,55,20,24,0
1843,11,36,64,1
2264,98,12,14,0
9233,30,61,64,0
208,38,36,94,1
8014,22,32,1,0
7520,46,27,25,0
2064,58,30,70,0
5853,81,3,31,0
3788,35,26,8,0
399,42,31,99,1
7871,65,47,70,0
4187,12,90,53,1
4702,2,76,50,1
2600,33,12,71,1
4432,99,82,43,1
156,52,49,65,0
864,2,93,3,1
7328,2,84,98,1
3272,29,49,25,0
4132,30,57,25,0
1802,37,29,28,0
2857,75,56,48,0
1340,13,38,49,1
5130,81,1,40,0
8738,21,88,8,1
6568,100,12,50,0
7624,83,90,92,1
9152,6,59,100,1
1422,47,79,97,1
5419,37,73,56,0
4438,57,26,97,1
7363,24,26,45,0
6737,43,33,9,0
3588,81,32,42,0
2757,65,99,69,1
1245,54,53,69,0
9539,38,83,22,1
4413,35,26,1,0
5702,9,1,41,1
8754,66,85,62,1
4630,55,61,73,1
4290,64,32,43,0
3643,35,69,11,0
4815,81,50,21,0
9844,54,72,40,0
5469,72,54,95,1
5701,33,45,38,0
1021,72,87,51,1
1560,68,33,11,0
8860,40,22,67,0
2444,44,91,89,1
9255,4,69,61,1
3829,49,92,74,1
8596,59,51,74,1
7863,79,9,80,1
643,13,31,8,1
7148,99,56,31,0
2830,80,92,85,1
8400,52,21,11,0
1171,24,95,64,1
7806,58,71,6,0
4492,91,37,90,1
9734,23,89,97,1
2071,80,1,21,0
7438,44,60,42,0
546,79,38,84,1
6577,94,53,89,1
6799,31,99,13,1
9183,87,64,55,0
1898,76,40,47,0
9124,68,58,99,1
7089,25,52,12,0
3221,38,84,42,1
3732,20,45,43,0
5850,25,6,21,0
9392,38,59,50,0
4250,91,28,82,1
2873,57,74,2,0
3891,87,75,95,1
3329,73,44,30,0
4191,22,3,90,1
6557,46,83,98,1
7830,5,94,75,1
3997,34,27,71,1
8237,20,92,90,1
7871,33,70,56,0
6630,15,79,86,1
4621,89,77,63,0
7155,95,33,71,1
7050,52,86,91,1
8158,45,16,73,1
2909,96,28,32,0
7842,54,20,86,1
7630,10,89,13,1
5492,99,39,80,1
3882,28,100,74,1
2459,99,10,32,0
1006,80,81,100,1
1407,74,4,76,1
4038,42,65,23,0
8359,14,21,35,1
9917,79,74,46,0
87,51,74,86,1
1438,92,64,28,0
2377,73,45,47,0
6365,57,40,79,1
2190,49,69,74,1
5546,56,21,37,0
2981,31,31,56,0
3135,90,100,96,1
1847,29,18,34,0
